_CPU_utilization,_disk_read,_disk_utilization,_disk_write,_load_average,_mem_utilization,_net_rx,_net_rx_drop,_net_rx_err,_net_tx,_net_tx_drop,_net_tx_err,label,timestamp
1.0583,0,19.1865,432.2667,6.5,14.1256,17.6041,0,0,27.5295,0,0,egde-sample-small-01-control-plane-f7dd6,19:03:36 12/22/22 UTC
1.0583,0,19.1865,432.2667,6.5,14.1256,17.6041,0,0,27.5295,0,0,egde-sample-small-01-control-plane-f7dd6,19:03:44 12/22/22 UTC
1.0583,0,19.1865,432.2667,6.5,14.1256,17.6041,0,0,27.5295,0,0,egde-sample-small-01-control-plane-f7dd6,19:03:52 12/22/22 UTC
1.0583,0,19.1865,432.2667,6.5,14.1256,17.6041,0,0,27.5295,0,0,egde-sample-small-01-control-plane-f7dd6,19:04:00 12/22/22 UTC
1.0583,0,19.1865,432.2667,6.5,14.1256,17.6041,0,0,27.5295,0,0,egde-sample-small-01-control-plane-f7dd6,19:04:08 12/22/22 UTC
0.5309,0,19.1865,160.0381,6.5,14.1256,8.2121,0,0,11.945,0,0,egde-sample-small-01-control-plane-f7dd6,19:04:16 12/22/22 UTC
0.5309,0,19.1865,160.0381,6.5,14.1256,8.2121,0,0,11.945,0,0,egde-sample-small-01-control-plane-f7dd6,19:04:24 12/22/22 UTC
1.0618,0,19.1897,399.0857,6.75,13.0712,15.6731,0,0,23.0727,0,0,egde-sample-small-01-control-plane-f7dd6,19:04:32 12/22/22 UTC
1.0618,0,19.1897,399.0857,6.75,13.0712,15.6731,0,0,23.0727,0,0,egde-sample-small-01-control-plane-f7dd6,19:04:40 12/22/22 UTC
1.0618,0,19.1897,399.0857,6.75,13.0712,15.6731,0,0,23.0727,0,0,egde-sample-small-01-control-plane-f7dd6,19:04:48 12/22/22 UTC
1.0618,0,19.1897,399.0857,6.75,13.0712,15.6731,0,0,23.0727,0,0,egde-sample-small-01-control-plane-f7dd6,19:04:56 12/22/22 UTC
1.0618,0,19.1897,399.0857,6.75,13.0712,15.6731,0,0,23.0727,0,0,egde-sample-small-01-control-plane-f7dd6,19:05:04 12/22/22 UTC
0.6194,0,19.1897,278.8889,6.75,13.0712,8.7045,0,0,11.1277,0,0,egde-sample-small-01-control-plane-f7dd6,19:05:12 12/22/22 UTC
0.5309,0,19.1897,239.0476,6.75,13.0712,7.461,0,0,11.1277,0,0,egde-sample-small-01-control-plane-f7dd6,19:05:20 12/22/22 UTC
1.0613,0,19.1555,480.9905,6.25,12.9328,14.5642,0,0,21.3967,0,0,egde-sample-small-01-control-plane-f7dd6,19:05:28 12/22/22 UTC
1.0613,0,19.1555,480.9905,6.25,12.9328,14.5642,0,0,21.3967,0,0,egde-sample-small-01-control-plane-f7dd6,19:05:37 12/22/22 UTC
1.0613,0,19.1555,480.9905,6.25,12.9328,14.5642,0,0,21.3967,0,0,egde-sample-small-01-control-plane-f7dd6,19:05:45 12/22/22 UTC
1.0613,0,19.1555,480.9905,6.25,12.9328,14.5642,0,0,21.3967,0,0,egde-sample-small-01-control-plane-f7dd6,19:05:53 12/22/22 UTC
1.0613,0,19.1555,480.9905,6.25,12.9328,14.5642,0,0,21.3967,0,0,egde-sample-small-01-control-plane-f7dd6,19:06:01 12/22/22 UTC
1.0613,0,19.1555,480.9905,6.25,12.9328,14.5642,0,0,21.3967,0,0,egde-sample-small-01-control-plane-f7dd6,19:06:09 12/22/22 UTC
0.5304,0,19.1555,241.9359,6.25,12.9328,7.1031,0,0,10.2688,0,0,egde-sample-small-01-control-plane-f7dd6,19:06:17 12/22/22 UTC
0.5304,0,19.1555,241.9359,6.25,12.9328,7.1031,0,0,10.2688,0,0,egde-sample-small-01-control-plane-f7dd6,19:06:25 12/22/22 UTC
1.061,0,19.1963,403.3905,6,13.0182,14.9285,0,0,22.8247,0,0,egde-sample-small-01-control-plane-f7dd6,19:06:33 12/22/22 UTC
1.061,0,19.1963,403.3905,6,13.0182,14.9285,0,0,22.8247,0,0,egde-sample-small-01-control-plane-f7dd6,19:06:41 12/22/22 UTC
1.061,0,19.1963,403.3905,6,13.0182,14.9285,0,0,22.8247,0,0,egde-sample-small-01-control-plane-f7dd6,19:06:49 12/22/22 UTC
1.061,0,19.1963,403.3905,6,13.0182,14.9285,0,0,22.8247,0,0,egde-sample-small-01-control-plane-f7dd6,19:06:57 12/22/22 UTC
1.061,0,19.1963,403.3905,6,13.0182,14.9285,0,0,22.8247,0,0,egde-sample-small-01-control-plane-f7dd6,19:07:05 12/22/22 UTC
0.5306,0,19.1963,161.4476,6,13.0182,7.8253,0,0,12.5556,0,0,egde-sample-small-01-control-plane-f7dd6,19:07:13 12/22/22 UTC
0.5306,0,19.1963,161.4476,6,13.0182,7.8253,0,0,12.5556,0,0,egde-sample-small-01-control-plane-f7dd6,19:07:21 12/22/22 UTC
1.0597,0,19.1996,410.5905,6.25,14.0591,15.7578,0,0,24.7488,0,0,egde-sample-small-01-control-plane-f7dd6,19:07:29 12/22/22 UTC
1.0597,0,19.1996,410.5905,6.25,14.0591,15.7578,0,0,24.7488,0,0,egde-sample-small-01-control-plane-f7dd6,19:07:37 12/22/22 UTC
1.0597,0,19.1996,410.5905,6.25,14.0591,15.7578,0,0,24.7488,0,0,egde-sample-small-01-control-plane-f7dd6,19:07:46 12/22/22 UTC
1.0597,0,19.1996,410.5905,6.25,14.0591,15.7578,0,0,24.7488,0,0,egde-sample-small-01-control-plane-f7dd6,19:07:54 12/22/22 UTC
1.0598,0,19.1996,410.6022,6.25,14.0591,15.7583,0,0,24.7495,0,0,egde-sample-small-01-control-plane-f7dd6,19:08:02 12/22/22 UTC
1.0598,0,19.1996,410.6022,6.25,14.0591,15.7583,0,0,24.7495,0,0,egde-sample-small-01-control-plane-f7dd6,19:08:10 12/22/22 UTC
0.5291,0,19.1996,249.1429,6.25,14.0591,7.9326,0,0,12.1932,0,0,egde-sample-small-01-control-plane-f7dd6,19:08:18 12/22/22 UTC
0.5291,0,19.1996,249.1429,6.25,14.0591,7.9326,0,0,12.1932,0,0,egde-sample-small-01-control-plane-f7dd6,19:08:26 12/22/22 UTC
1.06,0,19.2028,498.9333,6.25,14.1034,16.0365,0,0,24.3277,0,0,egde-sample-small-01-control-plane-f7dd6,19:08:34 12/22/22 UTC
1.2366,0,19.2028,582.0889,6.25,14.1034,18.7092,0,0,28.3823,0,0,egde-sample-small-01-control-plane-f7dd6,19:08:42 12/22/22 UTC
1.06,0,19.2028,498.9333,6.25,14.1034,16.0365,0,0,24.3277,0,0,egde-sample-small-01-control-plane-f7dd6,19:08:50 12/22/22 UTC
1.06,0,19.2028,498.9333,6.25,14.1034,16.0365,0,0,24.3277,0,0,egde-sample-small-01-control-plane-f7dd6,19:08:58 12/22/22 UTC
1.06,0,19.2028,498.9333,6.25,14.1034,16.0365,0,0,24.3277,0,0,egde-sample-small-01-control-plane-f7dd6,19:09:06 12/22/22 UTC
0.5308,0,19.2028,249.7905,6.25,14.1034,8.1039,0,0,12.1345,0,0,egde-sample-small-01-control-plane-f7dd6,19:09:14 12/22/22 UTC
0.5308,0,19.2028,249.7905,6.25,14.1034,8.1039,0,0,12.1345,0,0,egde-sample-small-01-control-plane-f7dd6,19:09:22 12/22/22 UTC
1.0615,0,19.2061,413.6762,6.5,12.8195,15.8453,0,0,23.3257,0,0,egde-sample-small-01-control-plane-f7dd6,19:09:30 12/22/22 UTC
1.0615,0,19.2061,413.6762,6.5,12.8195,15.8453,0,0,23.3257,0,0,egde-sample-small-01-control-plane-f7dd6,19:09:38 12/22/22 UTC
1.0615,0,19.2061,413.6762,6.5,12.8195,15.8453,0,0,23.3257,0,0,egde-sample-small-01-control-plane-f7dd6,19:09:46 12/22/22 UTC
1.0615,0,19.2061,413.6762,6.5,12.8195,15.8453,0,0,23.3257,0,0,egde-sample-small-01-control-plane-f7dd6,19:09:54 12/22/22 UTC
1.0615,0,19.2061,413.6762,6.5,12.8195,15.8453,0,0,23.3257,0,0,egde-sample-small-01-control-plane-f7dd6,19:10:02 12/22/22 UTC
1.0615,0,19.2061,413.6762,6.5,12.8195,15.8453,0,0,23.3257,0,0,egde-sample-small-01-control-plane-f7dd6,19:10:10 12/22/22 UTC
0.5306,0,19.2061,163.8857,6.5,12.8195,7.7414,0,0,11.1912,0,0,egde-sample-small-01-control-plane-f7dd6,19:10:19 12/22/22 UTC
1.0605,0,19.2469,456.1143,5.25,12.923,15.6051,0,0,23.4157,0,0,egde-sample-small-01-control-plane-f7dd6,19:10:27 12/22/22 UTC
1.0605,0,19.2469,456.1143,5.25,12.923,15.6051,0,0,23.4157,0,0,egde-sample-small-01-control-plane-f7dd6,19:10:36 12/22/22 UTC
1.0605,0,19.2469,456.1143,5.25,12.923,15.6051,0,0,23.4157,0,0,egde-sample-small-01-control-plane-f7dd6,19:10:44 12/22/22 UTC
1.0605,0,19.2469,456.1143,5.25,12.923,15.6051,0,0,23.4157,0,0,egde-sample-small-01-control-plane-f7dd6,19:10:52 12/22/22 UTC
1.0605,0,19.2469,456.1143,5.25,12.923,15.6051,0,0,23.4157,0,0,egde-sample-small-01-control-plane-f7dd6,19:11:00 12/22/22 UTC
1.0605,0,19.2469,456.1143,5.25,12.923,15.6051,0,0,23.4157,0,0,egde-sample-small-01-control-plane-f7dd6,19:11:08 12/22/22 UTC
0.5299,0,19.2469,292.2286,5.25,12.923,7.8638,0,0,12.2245,0,0,egde-sample-small-01-control-plane-f7dd6,19:11:16 12/22/22 UTC
0.5299,0,19.2469,292.2286,5.25,12.923,7.8638,0,0,12.2245,0,0,egde-sample-small-01-control-plane-f7dd6,19:11:24 12/22/22 UTC
1.06,0,19.2502,431.9619,5.75,12.991,14.9909,0,0,22.5165,0,0,egde-sample-small-01-control-plane-f7dd6,19:11:32 12/22/22 UTC
1.06,0,19.2502,431.9619,5.75,12.991,14.9909,0,0,22.5165,0,0,egde-sample-small-01-control-plane-f7dd6,19:11:40 12/22/22 UTC
1.06,0,19.2502,431.9619,5.75,12.991,14.9909,0,0,22.5165,0,0,egde-sample-small-01-control-plane-f7dd6,19:11:48 12/22/22 UTC
1.06,0,19.2502,431.9619,5.75,12.991,14.9909,0,0,22.5165,0,0,egde-sample-small-01-control-plane-f7dd6,19:11:56 12/22/22 UTC
1.06,0,19.2502,431.9619,5.75,12.991,14.9909,0,0,22.5165,0,0,egde-sample-small-01-control-plane-f7dd6,19:12:04 12/22/22 UTC
0.5301,0,19.2502,139.7333,5.75,12.991,7.1272,0,0,10.292,0,0,egde-sample-small-01-control-plane-f7dd6,19:12:12 12/22/22 UTC
0.5301,0,19.2502,139.7333,5.75,12.991,7.1272,0,0,10.292,0,0,egde-sample-small-01-control-plane-f7dd6,19:12:20 12/22/22 UTC
1.0593,0.0381,19.2534,407.1619,5,14.0119,14.817,0,0,22.5694,0,0,egde-sample-small-01-control-plane-f7dd6,19:12:28 12/22/22 UTC
1.0593,0.0381,19.2534,407.1619,5,14.0119,14.817,0,0,22.5694,0,0,egde-sample-small-01-control-plane-f7dd6,19:12:36 12/22/22 UTC
1.0593,0.0381,19.2534,407.1619,5,14.0119,14.817,0,0,22.5694,0,0,egde-sample-small-01-control-plane-f7dd6,19:12:44 12/22/22 UTC
1.0593,0.0381,19.2534,407.1619,5,14.0119,14.817,0,0,22.5694,0,0,egde-sample-small-01-control-plane-f7dd6,19:12:53 12/22/22 UTC
1.0593,0.0381,19.2534,407.1619,5,14.0119,14.817,0,0,22.5694,0,0,egde-sample-small-01-control-plane-f7dd6,19:13:01 12/22/22 UTC
1.0593,0.0381,19.2534,407.1619,5,14.0119,14.817,0,0,22.5694,0,0,egde-sample-small-01-control-plane-f7dd6,19:13:09 12/22/22 UTC
0.5292,0.0381,19.2534,267.4286,5,14.0119,7.6898,0,0,12.2775,0,0,egde-sample-small-01-control-plane-f7dd6,19:13:17 12/22/22 UTC
0.5292,0.0381,19.2534,267.4286,5,14.0119,7.6898,0,0,12.2775,0,0,egde-sample-small-01-control-plane-f7dd6,19:13:25 12/22/22 UTC
1.059,0.0381,19.2567,515.9238,6.5,14.0121,15.6804,0,0,23.8922,0,0,egde-sample-small-01-control-plane-f7dd6,19:13:33 12/22/22 UTC
1.059,0.0381,19.2567,515.9238,6.5,14.0121,15.6804,0,0,23.8922,0,0,egde-sample-small-01-control-plane-f7dd6,19:13:41 12/22/22 UTC
1.059,0.0381,19.2567,515.9238,6.5,14.0121,15.6804,0,0,23.8922,0,0,egde-sample-small-01-control-plane-f7dd6,19:13:49 12/22/22 UTC
1.059,0.0381,19.2567,515.9238,6.5,14.0121,15.6804,0,0,23.8922,0,0,egde-sample-small-01-control-plane-f7dd6,19:13:57 12/22/22 UTC
1.059,0.0381,19.2567,515.9238,6.5,14.0121,15.6804,0,0,23.8922,0,0,egde-sample-small-01-control-plane-f7dd6,19:14:05 12/22/22 UTC
0.5299,0,19.2567,248.4952,6.5,14.0121,7.9906,0,0,11.6147,0,0,egde-sample-small-01-control-plane-f7dd6,19:14:13 12/22/22 UTC
0.5299,0,19.2567,248.4952,6.5,14.0121,7.9906,0,0,11.6147,0,0,egde-sample-small-01-control-plane-f7dd6,19:14:21 12/22/22 UTC
1.0582,0,19.2599,394.8571,6,12.8438,15.6417,0,0,22.824,0,0,egde-sample-small-01-control-plane-f7dd6,19:14:29 12/22/22 UTC
1.0582,0,19.2599,394.8571,6,12.8438,15.6417,0,0,22.824,0,0,egde-sample-small-01-control-plane-f7dd6,19:14:37 12/22/22 UTC
1.0582,0,19.2599,394.8571,6,12.8438,15.6417,0,0,22.824,0,0,egde-sample-small-01-control-plane-f7dd6,19:14:45 12/22/22 UTC
1.0582,0,19.2599,394.8571,6,12.8438,15.6417,0,0,22.824,0,0,egde-sample-small-01-control-plane-f7dd6,19:14:53 12/22/22 UTC
1.0582,0,19.2599,394.8571,6,12.8438,15.6417,0,0,22.824,0,0,egde-sample-small-01-control-plane-f7dd6,19:15:01 12/22/22 UTC
1.0582,0,19.2599,394.8571,6,12.8438,15.6417,0,0,22.824,0,0,egde-sample-small-01-control-plane-f7dd6,19:15:09 12/22/22 UTC
0.5283,0,19.2599,146.3619,6,12.8438,7.6511,0,0,11.2093,0,0,egde-sample-small-01-control-plane-f7dd6,19:15:18 12/22/22 UTC
0.5283,0,19.2599,146.3619,6,12.8438,7.6511,0,0,11.2093,0,0,egde-sample-small-01-control-plane-f7dd6,19:15:26 12/22/22 UTC
1.0592,0,19.3007,458.6667,5.25,12.8938,14.8478,0,0,21.9867,0,0,egde-sample-small-01-control-plane-f7dd6,19:15:35 12/22/22 UTC
1.0592,0,19.3007,458.6667,5.25,12.8938,14.8478,0,0,21.9867,0,0,egde-sample-small-01-control-plane-f7dd6,19:15:43 12/22/22 UTC
